artist_names,title,count,document_ids
['Aaron Dilloway'],Modern Jester,2,"66f88bd7fb9f17a601cc5545, 66f88bdbfb9f17a601cc830c"
['Highland (2)'],Bella Stella,2,"66f88bdffb9f17a601ccbd18, 66f88be7fb9f17a601cd3b00"
['Witness (9)'],House Called Love,2,"66f88bdffb9f17a601ccbe14, 66f88be4fb9f17a601cd10fa"
['Banda Blanca'],Sopa De Caracol,2,"66f88be6fb9f17a601cd337b, 66f88be6fb9f17a601cd337c"
['Jesse Fuller'],San Francisco Bay Blues,2,"66f88bdcfb9f17a601cc999e, 66f88bedfb9f17a601cda95d"
"[""Sharon O'Neill""]",Maybe,2,"66f88bd6fb9f17a601cc474f, 66f88be1fb9f17a601cce9ea"
['Alan Jackson (2)'],Here In The Real World,2,"66f88bd7fb9f17a601cc4bcf, 66f88bd7fb9f17a601cc4bce"
['Ella Fitzgerald'],I've Got You Under My Skin,2,"66f88bdafb9f17a601cc76ea, 66f88bdafb9f17a601cc76e6"
['Catharsis'],Catharsis,2,"66f88bd9fb9f17a601cc7122, 66f88bddfb9f17a601cca7cc"
['Sleepyhead'],Punk Rock City USA,2,"66f88bd8fb9f17a601cc5d14, 66f88be3fb9f17a601cd0101"
['Tony Bennett'],Love Story,2,"66f88bddfb9f17a601cca232, 66f88becfb9f17a601cd9b27"
['The Jimi Hendrix Experience'],The Wind Cries Mary,2,"66f88bd7fb9f17a601cc4fa6, 66f88bddfb9f17a601cca926"
['Santo & Johnny'],Santo & Johnny,2,"66f88be6fb9f17a601cd357d, 66f88be7fb9f17a601cd44fd"
['Sergio Endrigo'],Io Che Amo Solo Te,2,"66f88be3fb9f17a601ccf978, 66f88be3fb9f17a601ccf977"
['The Alexandrov Red Army Ensemble'],The Alexandrov Song And Dance Ensemble Of The Soviet Army,2,"66f88bd9fb9f17a601cc6e36, 66f88bddfb9f17a601ccace3"
['Bobby Solo'],Bobby Solo,2,"66f88bdcfb9f17a601cc9a2f, 66f88bddfb9f17a601cca4b3"
['Various'],Pop Classics,2,"66f88be7fb9f17a601cd38cf, 66f88be8fb9f17a601cd4f63"
['Ella Fitzgerald'],Ella Fitzgerald,2,"66f88bdafb9f17a601cc76dc, 66f88beafb9f17a601cd783b"
['Gerry Mulligan Quartet'],Gerry Mulligan Quartet,2,"66f88bdcfb9f17a601cc96a2, 66f88beafb9f17a601cd7930"
['Super C'],Bad Boy,2,"66f88becfb9f17a601cd9180, 66f88becfb9f17a601cd9182"
['Phillip Fraser'],Never Let Go,2,"66f88bdafb9f17a601cc7ce2, 66f88bdffb9f17a601ccbbf9"
['Bob Dylan'],Can You Please Crawl Out Your Window?,2,"66f88bdefb9f17a601ccb8c3, 66f88be8fb9f17a601cd5306"
['Янка'],Янка,2,"66f88bdffb9f17a601ccca0d, 66f88be7fb9f17a601cd43ca"
['The Mavericks'],The Mavericks,2,"66f88be4fb9f17a601cd1522, 66f88be4fb9f17a601cd152b"
['Fastway (2)'],Bad Bad Girls,2,"66f88be0fb9f17a601ccd191, 66f88beafb9f17a601cd74c0"
['Brenda Lee'],Johnny One Time,2,"66f88bd9fb9f17a601cc6dad, 66f88be9fb9f17a601cd5ec0"
['The Spotnicks'],The Best Of The Spotnicks,2,"66f88bdbfb9f17a601cc8df3, 66f88be9fb9f17a601cd67f5"
['Alicia Keys'],Girl On Fire,2,"66f88bebfb9f17a601cd8df7, 66f88beefb9f17a601cdb783"
['Beth Hart'],Leave The Light On,2,"66f88bd8fb9f17a601cc651f, 66f88bdafb9f17a601cc7df2"
['The Hollies'],The Hollies,2,"66f88bd8fb9f17a601cc604e, 66f88beefb9f17a601cdb9d2"
['Johnny Cash'],Folsom Prison Blues,2,"66f88be2fb9f17a601ccf72f, 66f88be3fb9f17a601cd01ee"
['Morena Y Clara'],Morena Y Clara,2,"66f88bebfb9f17a601cd7c90, 66f88bebfb9f17a601cd7c91"
['Enrico Ruggeri'],Peter Pan,2,"66f88be2fb9f17a601cced3b, 66f88be5fb9f17a601cd1e36"
"['Quantic', 'Alice Russell', 'The Combo Bárbaro']",Look Around The Corner,2,"66f88bdbfb9f17a601cc82f7, 66f88bddfb9f17a601ccaba1"
['Orbital'],Wonky,2,"66f88bdcfb9f17a601cc99f2, 66f88bddfb9f17a601ccafb2"
['Brendan Benson'],What Kind Of World,2,"66f88bdffb9f17a601ccc7c0, 66f88be0fb9f17a601cccff5"
['Fabrizio De André'],Fabrizio De André,2,"66f88bd8fb9f17a601cc5b3d, 66f88bdffb9f17a601ccc65b"
['Various'],Believe In Music,2,"66f88beafb9f17a601cd711b, 66f88beafb9f17a601cd7457"
['Deep Purple'],Child In Time,2,"66f88be3fb9f17a601cd0517, 66f88be8fb9f17a601cd4bbf"
['Various'],American Heartbeat,2,"66f88be2fb9f17a601ccede8, 66f88bebfb9f17a601cd7be8"
['Gică Petrescu'],Cîntece De Pahar,2,"66f88bd9fb9f17a601cc6f63, 66f88bddfb9f17a601cca56a"
['Various'],Disco Power,2,"66f88bdefb9f17a601ccb804, 66f88be9fb9f17a601cd5d7a"
['Dean Reed'],Поет Дин Рид,2,"66f88bd9fb9f17a601cc67cd, 66f88be3fb9f17a601cd06e9"
['John Lennon'],John Lennon,2,"66f88bd8fb9f17a601cc59fd, 66f88bdafb9f17a601cc7a7a"
['The Sorrows'],Take A Heart,2,"66f88beafb9f17a601cd7652, 66f88beafb9f17a601cd7654"
['Freddie Mercury'],The Great Pretender,2,"66f88bdffb9f17a601ccc393, 66f88beefb9f17a601cdb004"
['Los Prisioneros'],Los Prisioneros,2,"66f88bdafb9f17a601cc79f0, 66f88beafb9f17a601cd78dc"
['Laura Lee'],Women's Love Rights,2,"66f88be3fb9f17a601cd0480, 66f88be4fb9f17a601cd0b37"
['Rosenstolz'],Wir Sind Am Leben,2,"66f88bdafb9f17a601cc7d86, 66f88bdcfb9f17a601cc99a1"
['Ray Condo & His Hardrock Goners'],Condo Country,2,"66f88beafb9f17a601cd7ad6, 66f88bebfb9f17a601cd83bf"
['Pe Werner'],Weibsbilder,2,"66f88be1fb9f17a601ccdc4a, 66f88be9fb9f17a601cd59a3"
['Billie Holiday'],Lady Day,2,"66f88bddfb9f17a601cca524, 66f88be7fb9f17a601cd47cb"
['Mireille Mathieu'],Mireille Mathieu,2,"66f88bdbfb9f17a601cc8292, 66f88beefb9f17a601cdb59e"
['Days Of The New'],Days Of The New,2,"66f88bd9fb9f17a601cc723e, 66f88be2fb9f17a601ccf51b"
['Caterina Valente'],Caterina Valente,2,"66f88bd9fb9f17a601cc6a92, 66f88be2fb9f17a601cceb1c"
['David Bowie'],David Bowie,2,"66f88bdcfb9f17a601cc9d53, 66f88be9fb9f17a601cd60c7"
['Tanya Tucker'],Greatest Hits,2,"66f88bdefb9f17a601ccb3d2, 66f88be0fb9f17a601cccfe2"
['Loredana Bertè'],Io,2,"66f88bdffb9f17a601ccc72b, 66f88bdffb9f17a601ccc8c8"
['Patti Page'],"Hush, Hush, Sweet Charlotte",2,"66f88be7fb9f17a601cd4464, 66f88beefb9f17a601cdbbb4"
['The Beach Boys'],That's Why God Made The Radio,2,"66f88be1fb9f17a601cce941, 66f88be3fb9f17a601cd0058"
['Lory Bianco'],Lonely Is The Night,2,"66f88bdbfb9f17a601cc81d6, 66f88be1fb9f17a601cce70e"
['Claudia Jung'],Wo Kommen Die Träume Her,2,"66f88be8fb9f17a601cd543f, 66f88be9fb9f17a601cd6283"
['The Cast Of Cheers'],Family,2,"66f88bebfb9f17a601cd8c18, 66f88bebfb9f17a601cd8c17"
['Nicole (2)'],Und Ich Denke Schon Wieder An Dich,2,"66f88beafb9f17a601cd732d, 66f88beffb9f17a601cdbd97"
['Mike Douglas'],The Men In My Little Girl's Life,2,"66f88be5fb9f17a601cd28e5, 66f88be5fb9f17a601cd28e6"
['Rod Stewart'],Maggie May,2,"66f88bdafb9f17a601cc7e31, 66f88bdcfb9f17a601cc94f9"
['Zombies'],Extraños Juegos,2,"66f88be6fb9f17a601cd2b3d, 66f88be7fb9f17a601cd3d28"
['Fabrizio De André'],La Canzone Di Marinella,2,"66f88be7fb9f17a601cd4560, 66f88beffb9f17a601cdc325"
['Ricky Shayne'],Mamy Blue,2,"66f88bd9fb9f17a601cc727b, 66f88be6fb9f17a601cd3723"
['Frei.Wild'],Feinde Deiner Feinde,2,"66f88be8fb9f17a601cd552a, 66f88becfb9f17a601cd9798"
['Guadalupe Plata'],Guadalupe Plata,2,"66f88bebfb9f17a601cd82e1, 66f88bebfb9f17a601cd82d3"
['Deep Purple'],The Best Of Deep Purple,2,"66f88becfb9f17a601cd9544, 66f88bedfb9f17a601cdaa96"
['Buck Owens And His Buckaroos'],Your Tender Loving Care,2,"66f88be4fb9f17a601cd0c8a, 66f88beafb9f17a601cd70a0"
['Foxy Shazam'],The Church Of Rock And Roll,2,"66f88bdafb9f17a601cc75ea, 66f88bdafb9f17a601cc7603"
['Stop Breathing'],Stop Breathing,2,"66f88bdafb9f17a601cc7d35, 66f88be2fb9f17a601ccefc2"
['Jaytech'],Multiverse,2,"66f88be8fb9f17a601cd54ea, 66f88beefb9f17a601cdbb1a"
['Madball'],Ball Of Destruction,2,"66f88becfb9f17a601cd98bb, 66f88becfb9f17a601cd98ba"
['Alaric (3)'],Alaric,2,"66f88bdbfb9f17a601cc8827, 66f88bdffb9f17a601ccbd2e"
['Gebrüder Grimm'],Märchen Der Brüder Grimm,2,"66f88bd8fb9f17a601cc5b51, 66f88be8fb9f17a601cd5724"
['Fabuloso Combo Espectro'],Fabuloso Combo Espectro,2,"66f88beefb9f17a601cdb885, 66f88beefb9f17a601cdb888"
['Jerry Reed'],East Bound And Down,2,"66f88be5fb9f17a601cd264a, 66f88be9fb9f17a601cd619a"
"['Lecuona Cuban Boys', 'Candido']",Dance Along With The Lecuona Cuban Boys,2,"66f88bd9fb9f17a601cc7248, 66f88beefb9f17a601cdbc21"
['Continuous Mode'],Disinformation Design,2,"66f88becfb9f17a601cd9783, 66f88becfb9f17a601cd9787"
['Chris Kenner'],I Like It Like That,2,"66f88bdafb9f17a601cc75d0, 66f88be9fb9f17a601cd63e3"
['Serebro'],Mama Lover,2,"66f88be6fb9f17a601cd3223, 66f88be9fb9f17a601cd6521"
['DEVolution (3)'],Good Love,2,"66f88bd9fb9f17a601cc738e, 66f88bd9fb9f17a601cc7385"
['Joan Baez'],Joan Baez,2,"66f88bdafb9f17a601cc7f21, 66f88be3fb9f17a601ccffe2"
['The Vogues'],"Turn Around, Look At Me",2,"66f88bd8fb9f17a601cc5838, 66f88be2fb9f17a601ccf883"
['Neon (24)'],Neon,2,"66f88bdbfb9f17a601cc8367, 66f88be6fb9f17a601cd31c7"
['Felton C. Pilate II'],Nothing But Love Spoken Here,2,"66f88bd9fb9f17a601cc6974, 66f88be4fb9f17a601cd1599"
['Massick'],Massick,2,"66f88be7fb9f17a601cd3cdb, 66f88bedfb9f17a601cdab54"
['Insiders (3)'],Ghost On The Beach,2,"66f88be0fb9f17a601ccd46c, 66f88beefb9f17a601cdaf7e"
['Cozy Powell'],The Drums Are Back...,2,"66f88bd9fb9f17a601cc71b1, 66f88be3fb9f17a601ccfd43"
['Beki Bekić'],Beki,2,"66f88bd7fb9f17a601cc5473, 66f88bd9fb9f17a601cc70a2"
['GG Allin & The Murder Junkies'],Hated,2,"66f88bddfb9f17a601cca28c, 66f88bddfb9f17a601cca3f0"
['Hanne Haller'],Willkommen Im Leben,2,"66f88be3fb9f17a601ccfc5c, 66f88be9fb9f17a601cd62c1"
['Various'],Thunderdome,2,"66f88be5fb9f17a601cd1ced, 66f88be6fb9f17a601cd34a1"
['Little Tony'],Cuore Matto,2,"66f88bd6fb9f17a601cc47e1, 66f88be8fb9f17a601cd57ef"
['Guided By Voices'],Class Clown Spots A UFO,2,"66f88be1fb9f17a601ccdb06, 66f88be1fb9f17a601ccea80"
['The Yardbirds'],For Your Love,2,"66f88bddfb9f17a601ccaaf4, 66f88becfb9f17a601cd967c"
['David Christie'],Love Is The Most Important Thing,2,"66f88bdffb9f17a601ccbbe2, 66f88be7fb9f17a601cd419e"
['François Valéry'],Aimons-Nous Vivants,2,"66f88bdbfb9f17a601cc8de9, 66f88beefb9f17a601cdb0d3"
['Freddie McGregor'],Natural Collie,2,"66f88be8fb9f17a601cd5844, 66f88be9fb9f17a601cd65dc"
['Various'],Der Grosse Preis - Wim Thoelke Präsentiert: Stars & Superhits,2,"66f88beafb9f17a601cd7339, 66f88beafb9f17a601cd7377"
['Prosymna'],Broken Waters Of Mykines,2,"66f88becfb9f17a601cd9be1, 66f88becfb9f17a601cd9be3"
['Inner Circle'],New Age Music,2,"66f88be4fb9f17a601cd1218, 66f88be4fb9f17a601cd1217"
['Horse (3)'],God's Home Movie,2,"66f88bd8fb9f17a601cc6007, 66f88bd8fb9f17a601cc6006"
['Gladys Knight And The Pips'],Every Beat Of My Heart,2,"66f88bebfb9f17a601cd8341, 66f88becfb9f17a601cd9843"
['Public Nuisance (2)'],Gotta Survive,2,"66f88bdcfb9f17a601cc99d4, 66f88beafb9f17a601cd76ad"
['Sam Cooke'],The Unforgettable Sam Cooke,2,"66f88bd9fb9f17a601cc69f1, 66f88be4fb9f17a601cd12b9"
['The Righteous Brothers'],Just Once In My Life,2,"66f88bdefb9f17a601ccb825, 66f88be7fb9f17a601cd461c"
['The Magnetic Sounds'],The Magnetic Sounds,2,"66f88bd7fb9f17a601cc4cd7, 66f88bd7fb9f17a601cc4ce6"
['The Spokesmen'],The Dawn Of Correction,2,"66f88be0fb9f17a601cccd8b, 66f88becfb9f17a601cd962b"
['Stealers Wheel'],Right Or Wrong,2,"66f88bd7fb9f17a601cc4aec, 66f88bd8fb9f17a601cc64dc"
['Hoax (13)'],Hoax,2,"66f88bddfb9f17a601ccac13, 66f88be5fb9f17a601cd1b5c"
['Various'],Super Soul,2,"66f88be2fb9f17a601ccf92a, 66f88be7fb9f17a601cd436e"
"['Michael Schanze', 'Die Fußball-Nationalmannschaft']",Olé España,2,"66f88be2fb9f17a601cceda1, 66f88be7fb9f17a601cd480f"
['Gloria Lynne'],I Wish You Love,2,"66f88bd6fb9f17a601cc47f6, 66f88bdafb9f17a601cc7f64"
['Brain Tumors'],Brain Tumors,2,"66f88bddfb9f17a601ccab5d, 66f88be5fb9f17a601cd27d3"
['Juliane Werding'],Zeit Für Engel,2,"66f88bd7fb9f17a601cc4a8a, 66f88be0fb9f17a601ccd04d"
['Lana Del Rey'],Born To Die,2,"66f88bd7fb9f17a601cc4b73, 66f88bd7fb9f17a601cc522e"
['Leon Leszek Szkutnik'],Mówimy Po Angielsku,2,"66f88bdefb9f17a601ccb7ad, 66f88bdefb9f17a601ccb7b1"
"[""Philly's Most Wanted""]",Ring The Alarm,2,"66f88bebfb9f17a601cd893b, 66f88becfb9f17a601cd9bae"
['Various'],"Aus Der ""3 Groschen-Oper""",2,"66f88be3fb9f17a601cd062d, 66f88be3fb9f17a601cd062b"
['State Poison'],State Poison,2,"66f88bd6fb9f17a601cc447e, 66f88bd9fb9f17a601cc6a3e"
['Atheus'],Das Ende,2,"66f88bdafb9f17a601cc7800, 66f88beefb9f17a601cdb9f9"
['Harry James (2)'],Harry James' Greatest Hits,2,"66f88bdefb9f17a601ccb19a, 66f88be4fb9f17a601cd1376"
['Jacques Brel'],Jacques Brel,2,"66f88bdbfb9f17a601cc8f2b, 66f88beefb9f17a601cdaec7"
['The Platters'],Only You,2,"66f88bd9fb9f17a601cc6f95, 66f88becfb9f17a601cd9992"
"['Carmen Dragon', 'The Hollywood Bowl Symphony Orchestra']",Starlight Concert,2,"66f88bdcfb9f17a601cc9beb, 66f88be9fb9f17a601cd6ac0"
['Jean-Philippe Marthely'],Jean-Philippe Marthely,2,"66f88bedfb9f17a601cdab33, 66f88bedfb9f17a601cdab31"
['Sergio Endrigo'],Teresa,2,"66f88bddfb9f17a601cca4cd, 66f88be3fb9f17a601ccf979"
['Damita Jo'],I'll Save The Last Dance For You,2,"66f88be8fb9f17a601cd55ce, 66f88bedfb9f17a601cda25c"
['The Dutch Swing College Band'],Party Favourites,2,"66f88bd8fb9f17a601cc5f59, 66f88bd8fb9f17a601cc5f58"
['Nicki'],Grenzenlos,2,"66f88be4fb9f17a601cd1334, 66f88beafb9f17a601cd6bf8"
['Serge Reggiani'],Serge Reggiani,2,"66f88be6fb9f17a601cd33aa, 66f88beefb9f17a601cdba6c"
['M.P.D. Limited'],Little Boy Sad,2,"66f88becfb9f17a601cd935c, 66f88bedfb9f17a601cda3be"
['Leandro & Leonardo'],Leandro & Leonardo,2,"66f88be5fb9f17a601cd27b0, 66f88be6fb9f17a601cd2a64"
['The Ice'],MMVII,2,"66f88bebfb9f17a601cd8a6a, 66f88bebfb9f17a601cd8a6e"
['Johnny Nash'],Love And Peace,2,"66f88be6fb9f17a601cd2cd7, 66f88be8fb9f17a601cd528e"
['Georges Moustaki'],Moustaki,2,"66f88be2fb9f17a601ccec55, 66f88beefb9f17a601cdb558"
['Egberto Gismonti'],Egberto Gismonti,2,"66f88bdbfb9f17a601cc8dba, 66f88bdbfb9f17a601cc8ec3"
['Gică Petrescu'],Cîntece De Petrecere,2,"66f88bddfb9f17a601cca6b4, 66f88bdffb9f17a601ccbd22"
['Milva'],Milva,2,"66f88be3fb9f17a601cd025c, 66f88beffb9f17a601cdbfd2"
['Stanley Turrentine'],Stanley Turrentine,2,"66f88be5fb9f17a601cd1a9f, 66f88bedfb9f17a601cdabe6"
['Marie Laforêt'],Marie Laforet,2,"66f88be1fb9f17a601cce85d, 66f88be4fb9f17a601cd0fe0"
['Spanner Banner'],Chill,2,"66f88bedfb9f17a601cd9e7a, 66f88beefb9f17a601cdb31f"
['Johnny Clarke'],King In The Arena,2,"66f88be3fb9f17a601ccf9e5, 66f88be5fb9f17a601cd265c"
['Cick'],Tausend Kleine Wunder,2,"66f88beafb9f17a601cd6d2e, 66f88beafb9f17a601cd6d33"
"['Orchestra Electrecord', 'Alexandru Imre']",Tangouri Celebre,2,"66f88bd7fb9f17a601cc4c9a, 66f88be4fb9f17a601cd0f35"
['Joe Dolan'],Lady In Blue,2,"66f88bdafb9f17a601cc7b29, 66f88beefb9f17a601cdbabd"
['Cornu'],Cornu,2,"66f88bd6fb9f17a601cc461c, 66f88bd6fb9f17a601cc462a"
['Glenn Miller'],The Best Of Glenn Miller,2,"66f88be0fb9f17a601cccf68, 66f88be4fb9f17a601cd1455"
['Elis Regina'],Elis,2,"66f88bd9fb9f17a601cc7037, 66f88bdefb9f17a601ccb328"
['Duke Ellington'],The Best Of Duke Ellington,2,"66f88bd9fb9f17a601cc6c5e, 66f88beafb9f17a601cd7915"
['Groove Coverage'],Riot On The Dancefloor,2,"66f88bdcfb9f17a601cc9b5f, 66f88be4fb9f17a601cd1722"
['The Troggs'],With A Girl Like You,2,"66f88bd6fb9f17a601cc4491, 66f88beffb9f17a601cdbdf0"
['Tommy James & The Shondells'],Crimson And Clover,2,"66f88bd7fb9f17a601cc4c63, 66f88be8fb9f17a601cd4f3c"
['Richard Sanderson'],Anytime At All,2,"66f88bdbfb9f17a601cc8d1b, 66f88bebfb9f17a601cd7ed9"
['Axe Gabba Murda Mob'],Untitled,2,"66f88be7fb9f17a601cd3c02, 66f88be9fb9f17a601cd58b8"
['Glenn Miller And His Orchestra'],Glenn Miller,2,"66f88bdcfb9f17a601cc931a, 66f88be0fb9f17a601cccf8e"
['Kim Carnes'],Kim Carnes,2,"66f88bdbfb9f17a601cc8ec6, 66f88bddfb9f17a601cca270"
['Roy Orbison'],The Very Best Of Roy Orbison,2,"66f88bd6fb9f17a601cc4a0e, 66f88be7fb9f17a601cd3bbd"
['The Stooges'],I Wanna Be Your Dog,2,"66f88be2fb9f17a601cceb12, 66f88becfb9f17a601cd91ec"
['Bobby Womack'],The Bravest Man In The Universe,2,"66f88be2fb9f17a601ccef36, 66f88be4fb9f17a601cd1164"
['John Lee Hooker'],Alone,2,"66f88bdefb9f17a601ccb7c0, 66f88bdefb9f17a601ccb7bf"
['RBD'],Tour Generación RBD En Vivo,2,"66f88bd6fb9f17a601cc4762, 66f88bd9fb9f17a601cc6d84"
['Benjaminas Gorbulskis'],Estradinės Dainos,2,"66f88be5fb9f17a601cd2116, 66f88beafb9f17a601cd6e10"
['The Move'],The Best Of The Move,2,"66f88be4fb9f17a601cd10dc, 66f88be4fb9f17a601cd10d9"
['Gerry & The Pacemakers'],Ferry Cross The Mersey,2,"66f88be9fb9f17a601cd64fb, 66f88beafb9f17a601cd78ff"
['Laxmikant-Pyarelal'],Bobby,2,"66f88be6fb9f17a601cd347d, 66f88be9fb9f17a601cd6000"
['Various'],"Для Вас, Женщины!",2,"66f88bebfb9f17a601cd8ccb, 66f88beffb9f17a601cdc004"
['90 M.P.H.'],Mackframalama,2,"66f88bdffb9f17a601ccc6f7, 66f88bdffb9f17a601ccc6f8"
['Zuice'],I'm A Survivor,2,"66f88bdbfb9f17a601cc8c8e, 66f88bdefb9f17a601ccb86f"
['Timi Yuro'],Make The World Go Away,2,"66f88be4fb9f17a601cd1524, 66f88bedfb9f17a601cda650"
"[""Allo, Darlin'""]",Europe,2,"66f88bdffb9f17a601ccc020, 66f88be6fb9f17a601cd2cd3"
['Johnny Gill'],Let's Get The Mood Right,2,"66f88bd7fb9f17a601cc52b1, 66f88beafb9f17a601cd79e9"
['Twin Atlantic'],Free,2,"66f88bd8fb9f17a601cc5cec, 66f88be9fb9f17a601cd6acf"
['Various'],Peter's Pop Show,2,"66f88bd6fb9f17a601cc4411, 66f88beafb9f17a601cd7345"
['Anita Dobson'],Talking Of Love,2,"66f88be6fb9f17a601cd2d2b, 66f88be8fb9f17a601cd4b09"
['Twinkle Brothers'],Don't Forget Africa,2,"66f88be0fb9f17a601ccd55d, 66f88be7fb9f17a601cd41a1"
['Dominic (14)'],Dominic,2,"66f88be6fb9f17a601cd338b, 66f88bedfb9f17a601cd9f18"
['Bellefire'],Spin The Wheel,2,"66f88bd7fb9f17a601cc511a, 66f88beefb9f17a601cdafeb"
['The Shadows'],Foot Tapper,2,"66f88bdbfb9f17a601cc8e84, 66f88be8fb9f17a601cd550e"
['Babaloo'],Teenager Melodie,2,"66f88be6fb9f17a601cd2e5c, 66f88be9fb9f17a601cd6b52"
['Kreator'],Phantom Antichrist,2,"66f88bdefb9f17a601ccb13f, 66f88be1fb9f17a601ccdef5"
['Paul Davis (3)'],Paul Davis,2,"66f88bd8fb9f17a601cc56c4, 66f88be8fb9f17a601cd5173"
['Jim Capaldi'],Daughter Of The Night,2,"66f88becfb9f17a601cd9621, 66f88beefb9f17a601cdb911"
['Bob Seger And The Silver Bullet Band'],We've Got Tonight,2,"66f88be7fb9f17a601cd46fb, 66f88beefb9f17a601cdbb5b"
['Duane Moman'],Believer,2,"66f88bdbfb9f17a601cc822a, 66f88bebfb9f17a601cd8567"
['Hot Palms'],Hot Palms,2,"66f88be4fb9f17a601cd0c00, 66f88bedfb9f17a601cda7dd"
['Les Luthiers'],Vol. 3,2,"66f88bdafb9f17a601cc788b, 66f88be8fb9f17a601cd54e9"
['Martin Wulms And His Orchestra'],Rumba Tambah,2,"66f88be7fb9f17a601cd43c4, 66f88becfb9f17a601cd9c4a"
['Die Paldauer'],Amore Romantica,2,"66f88be4fb9f17a601cd1017, 66f88be9fb9f17a601cd629d"
['Jana (8)'],Jana,2,"66f88bd6fb9f17a601cc4459, 66f88be5fb9f17a601cd2901"
['Cream (2)'],Strange Brew,2,"66f88bd7fb9f17a601cc5376, 66f88be8fb9f17a601cd512d"
['Various'],Radiocentras. Geriausios Metų Dainos,2,"66f88becfb9f17a601cd9767, 66f88bedfb9f17a601cda73c"
['Everyone Everywhere'],Everyone Everywhere,2,"66f88bdefb9f17a601ccb278, 66f88be6fb9f17a601cd2dc9"
['The Beatles'],Twist And Shout,2,"66f88be4fb9f17a601cd181a, 66f88be4fb9f17a601cd1816"
['Diplo'],Express Yourself,2,"66f88bddfb9f17a601cca21e, 66f88be6fb9f17a601cd2d93"
['Culcha Candela'],Next Generation,2,"66f88be2fb9f17a601cced00, 66f88be2fb9f17a601cced02"
['Pink Floyd'],Live,2,"66f88bd8fb9f17a601cc5983, 66f88be4fb9f17a601cd0c01"
['Nito Mestre Y Los Desconocidos De Siempre'],Nito Mestre Y Los Desconocidos De Siempre,2,"66f88be5fb9f17a601cd1e79, 66f88be5fb9f17a601cd1e82"
['United Balls'],Pogo In Togo,2,"66f88bd9fb9f17a601cc74c5, 66f88bedfb9f17a601cda107"
['Raimonds Pauls'],Raimonds Pauls,2,"66f88beffb9f17a601cdc23a, 66f88beffb9f17a601cdc3a7"
['Bing Crosby'],White Christmas,2,"66f88bd9fb9f17a601cc6ed1, 66f88bd9fb9f17a601cc6ed2"
['The Beatles'],Yellow Submarine,2,"66f88be4fb9f17a601cd181d, 66f88be9fb9f17a601cd644e"
['Hermann Nitsch'],Das 6-Tage-Spiel Des Orgien Mysterien Theaters,2,"66f88beafb9f17a601cd76bc, 66f88beefb9f17a601cdb1f3"
['Linea Aspera'],Linea Aspera,2,"66f88be9fb9f17a601cd642a, 66f88becfb9f17a601cd9c24"
['Inservibles'],Inservibles,2,"66f88be4fb9f17a601cd0ed1, 66f88beefb9f17a601cdb917"
['The Tymes'],Somewhere,2,"66f88be4fb9f17a601cd150b, 66f88bedfb9f17a601cd9ffb"
['Woody Herman'],Woody Herman,2,"66f88bdbfb9f17a601cc89b5, 66f88bdbfb9f17a601cc88ef"
['Little Angels'],Young Gods,2,"66f88be8fb9f17a601cd50c9, 66f88beffb9f17a601cdc00c"
['Go It Alone'],Histories,2,"66f88bd9fb9f17a601cc6a59, 66f88be3fb9f17a601ccfd7e"
['The Tams'],The Best Of The Tams,2,"66f88be7fb9f17a601cd45b9, 66f88becfb9f17a601cd9b74"
['Daliah Lavi'],Jerusalem,2,"66f88bdafb9f17a601cc7ecd, 66f88be9fb9f17a601cd5e7f"
['Savoy Brown'],The Best Of Savoy Brown,2,"66f88bdffb9f17a601ccc63c, 66f88be2fb9f17a601ccf78a"
['Various'],Born To Be Wild,2,"66f88bebfb9f17a601cd7d24, 66f88bedfb9f17a601cda827"
['Various'],Show Boat,2,"66f88be0fb9f17a601ccd758, 66f88be5fb9f17a601cd2016"
['Thor'],Aliens Don't Boogie,2,"66f88bdcfb9f17a601cc9a87, 66f88be7fb9f17a601cd3a98"
['Ike & Tina Turner'],Greatest Hits,2,"66f88bd8fb9f17a601cc5a39, 66f88be3fb9f17a601cd002b"
['Solarstone'],Pure,2,"66f88be0fb9f17a601ccd944, 66f88be2fb9f17a601ccebce"
['Dalida'],Dalida,12,"66f88bf0fb9f17a601cdd290, 66f88bf2fb9f17a601cdf245, 66f88bf2fb9f17a601cdf50c, 66f88bf2fb9f17a601cdf62f, 66f88bf3fb9f17a601cdfddd, 66f88bf3fb9f17a601ce026a, 66f88bf3fb9f17a601ce028b, 66f88bf3fb9f17a601ce0374, 66f88bf3fb9f17a601ce04db, 66f88bf4fb9f17a601ce0a41, 66f88bf5fb9f17a601ce1406, 66f88bf8fb9f17a601ce4cdb"
['Various'],Untitled,12,"66f88bf0fb9f17a601cdd4a5, 66f88bf0fb9f17a601cdd5b0, 66f88bf2fb9f17a601cdf6e6, 66f88bf3fb9f17a601cdfe10, 66f88bf3fb9f17a601cdffdf, 66f88bf6fb9f17a601ce2491, 66f88bf6fb9f17a601ce2fe8, 66f88bfafb9f17a601ce6a81, 66f88bfafb9f17a601ce6a82, 66f88c00fb9f17a601ced4c3, 66f88c01fb9f17a601cee00a, 66f88c08fb9f17a601cf47e2"
